date,isin,open,high,low,close,volume
2025-03-31,FR0013153541,2.9100000858306885,2.9149999618530273,2.819999933242798,2.819999933242798,16739
2025-04-01,FR0013153541,2.819999933242798,2.819999933242798,2.6700000762939453,2.6700000762939453,35194
2025-04-02,FR0013153541,2.6600000858306885,2.6600000858306885,2.555000066757202,2.575000047683716,43052
2025-04-03,FR0013153541,2.549999952316284,2.630000114440918,2.549999952316284,2.549999952316284,47773
2025-04-04,FR0013153541,2.5250000953674316,2.5350000858306885,2.4000000953674316,2.4049999713897705,51637
2025-04-07,FR0013153541,2.369999885559082,2.5950000286102295,2.2699999809265137,2.5850000381469727,73465
2025-04-08,FR0013153541,2.6700000762939453,2.6700000762939453,2.509999990463257,2.5999999046325684,55348
2025-04-09,FR0013153541,2.5299999713897705,2.5999999046325684,2.5199999809265137,2.5399999618530273,21040
2025-04-10,FR0013153541,2.609999895095825,2.690000057220459,2.390000104904175,2.390000104904175,52911
2025-04-11,FR0013153541,2.4149999618530273,2.4149999618530273,2.2799999713897705,2.2799999713897705,50362
2025-04-14,FR0013153541,2.2699999809265137,2.5299999713897705,2.2699999809265137,2.5250000953674316,52509
2025-04-15,FR0013153541,2.5199999809265137,3.0450000762939453,2.5,2.940000057220459,95424
2025-04-16,FR0013153541,2.930000066757202,3.365000009536743,2.9100000858306885,3.3350000381469727,108361
2025-04-17,FR0013153541,3.325000047683716,3.325000047683716,2.859999895095825,2.8949999809265137,75211
2025-04-22,FR0013153541,2.9000000953674316,2.940000057220459,2.7699999809265137,2.9200000762939453,35683
2025-04-23,FR0013153541,2.9049999713897705,2.984999895095825,2.9049999713897705,2.930000066757202,15611
2025-04-24,FR0013153541,2.930000066757202,2.930000066757202,2.890000104904175,2.8949999809265137,8160
2025-04-25,FR0013153541,2.884999990463257,2.9700000286102295,2.865000009536743,2.865000009536743,14771
2025-04-28,FR0013153541,2.890000104904175,2.890000104904175,2.8399999141693115,2.8399999141693115,5411
2025-04-29,FR0013153541,2.8399999141693115,2.869999885559082,2.765000104904175,2.765000104904175,25686
2025-04-30,FR0013153541,2.75,2.759999990463257,2.744999885559082,2.744999885559082,4229
2025-05-02,FR0013153541,2.734999895095825,2.7699999809265137,2.7149999141693115,2.7149999141693115,10468
2025-05-05,FR0013153541,2.7100000381469727,2.7249999046325684,2.694999933242798,2.694999933242798,11693
2025-05-06,FR0013153541,2.684999942779541,2.744999885559082,2.6649999618530273,2.7249999046325684,29068
2025-05-07,FR0013153541,2.7149999141693115,2.734999895095825,2.7049999237060547,2.7049999237060547,6967
2025-05-08,FR0013153541,2.7149999141693115,2.7149999141693115,2.680000066757202,2.684999942779541,5697
2025-05-09,FR0013153541,2.690000057220459,2.7149999141693115,2.680000066757202,2.7049999237060547,8799
2025-05-12,FR0013153541,2.7149999141693115,2.825000047683716,2.7149999141693115,2.7950000762939453,15158
2025-05-13,FR0013153541,2.815000057220459,2.8350000381469727,2.7950000762939453,2.799999952316284,11434
2025-05-14,FR0013153541,2.825000047683716,2.825000047683716,2.7699999809265137,2.799999952316284,21971
2025-05-15,FR0013153541,2.7799999713897705,2.7799999713897705,2.5299999713897705,2.5299999713897705,50814
2025-05-16,FR0013153541,2.5299999713897705,2.559999942779541,2.5199999809265137,2.5450000762939453,10559
2025-05-19,FR0013153541,2.549999952316284,2.549999952316284,2.515000104904175,2.5250000953674316,12065
2025-05-20,FR0013153541,2.5350000858306885,2.559999942779541,2.5,2.559999942779541,14578
2025-05-21,FR0013153541,2.569999933242798,2.569999933242798,2.549999952316284,2.549999952316284,13500
2025-05-22,FR0013153541,2.549999952316284,2.559999942779541,2.549999952316284,2.555000066757202,2968
2025-05-23,FR0013153541,2.549999952316284,2.565000057220459,2.549999952316284,2.549999952316284,11804
2025-05-26,FR0013153541,2.559999942779541,2.559999942779541,2.5199999809265137,2.5199999809265137,8482
2025-05-27,FR0013153541,2.509999990463257,2.5350000858306885,2.509999990463257,2.5250000953674316,5640
2025-05-28,FR0013153541,2.515000104904175,2.5199999809265137,2.505000114440918,2.505000114440918,3729
2025-05-29,FR0013153541,2.505000114440918,2.5299999713897705,2.5,2.515000104904175,7109
2025-05-30,FR0013153541,2.505000114440918,2.5250000953674316,2.5,2.5,7250
2025-06-02,FR0013153541,2.5,2.5399999618530273,2.5,2.5299999713897705,4710
2025-06-03,FR0013153541,2.5399999618530273,2.680000066757202,2.5299999713897705,2.674999952316284,16520
2025-06-04,FR0013153541,2.6700000762939453,2.684999942779541,2.625,2.625,8097
2025-06-05,FR0013153541,2.609999895095825,2.634999990463257,2.5450000762939453,2.5450000762939453,11355
2025-06-06,FR0013153541,2.5299999713897705,2.565000057220459,2.5,2.5,12475
2025-06-09,FR0013153541,2.5,2.5399999618530273,2.5,2.5399999618530273,7143
2025-06-10,FR0013153541,2.549999952316284,2.5799999237060547,2.5,2.5,10808
2025-06-11,FR0013153541,2.5,2.5250000953674316,2.490000009536743,2.5199999809265137,4907
2025-06-12,FR0013153541,2.509999990463257,2.5250000953674316,2.440000057220459,2.440000057220459,14591
2025-06-13,FR0013153541,2.440000057220459,2.5,2.440000057220459,2.494999885559082,7343
2025-06-16,FR0013153541,2.444999933242798,2.609999895095825,2.444999933242798,2.5799999237060547,20964
2025-06-17,FR0013153541,2.5899999141693115,2.5899999141693115,2.5,2.5,18202
2025-06-18,FR0013153541,2.5,2.509999990463257,2.490000009536743,2.490000009536743,6257
2025-06-19,FR0013153541,2.4800000190734863,2.5,2.4800000190734863,2.490000009536743,4294
2025-06-20,FR0013153541,2.4800000190734863,2.5,2.4800000190734863,2.4800000190734863,4444
2025-06-23,FR0013153541,2.450000047683716,2.490000009536743,2.450000047683716,2.450000047683716,6277
2025-06-24,FR0013153541,2.450000047683716,2.450000047683716,2.384999990463257,2.4000000953674316,29928
2025-06-25,FR0013153541,2.365000009536743,2.375,2.2200000286102295,2.2200000286102295,45942
2025-06-26,FR0013153541,2.25,2.2950000762939453,2.234999895095825,2.2750000953674316,13075
2025-06-27,FR0013153541,2.2300000190734863,2.369999885559082,2.2300000190734863,2.369999885559082,14340
2025-06-30,FR0013153541,2.299999952316284,2.299999952316284,2.259999990463257,2.259999990463257,27499
2025-07-01,FR0013153541,2.244999885559082,2.299999952316284,2.244999885559082,2.299999952316284,7825
2025-07-02,FR0013153541,2.299999952316284,2.3299999237060547,2.2899999618530273,2.3299999237060547,32435
2025-07-03,FR0013153541,2.3299999237060547,2.3299999237060547,2.299999952316284,2.305000066757202,18585
2025-07-04,FR0013153541,2.309999942779541,2.384999990463257,2.299999952316284,2.3299999237060547,38042
2025-07-07,FR0013153541,2.3399999141693115,2.819999933242798,2.3399999141693115,2.700000047683716,143311
2025-07-08,FR0013153541,2.690000057220459,2.765000104904175,2.625,2.765000104904175,16832
2025-07-09,FR0013153541,2.7799999713897705,2.7799999713897705,2.6449999809265137,2.680000066757202,15024
2025-07-10,FR0013153541,2.6700000762939453,2.6700000762939453,2.5199999809265137,2.5250000953674316,27611
2025-07-11,FR0013153541,2.5250000953674316,2.565000057220459,2.5250000953674316,2.549999952316284,13752
2025-07-14,FR0013153541,2.565000057220459,2.565000057220459,2.5199999809265137,2.5350000858306885,4518
2025-07-15,FR0013153541,2.5250000953674316,2.5350000858306885,2.515000104904175,2.5299999713897705,3518
2025-07-16,FR0013153541,2.515000104904175,2.515000104904175,2.4200000762939453,2.4200000762939453,20283
2025-07-17,FR0013153541,2.4200000762939453,2.424999952316284,2.369999885559082,2.369999885559082,5707
2025-07-18,FR0013153541,2.369999885559082,2.4149999618530273,2.365000009536743,2.4000000953674316,16182
2025-07-21,FR0013153541,2.390000104904175,2.430000066757202,2.390000104904175,2.4100000858306885,5931
2025-07-22,FR0013153541,2.4200000762939453,2.4200000762939453,2.3499999046325684,2.3499999046325684,7294
2025-07-23,FR0013153541,2.3399999141693115,2.359999895095825,2.299999952316284,2.305000066757202,20370
2025-07-24,FR0013153541,2.305000066757202,2.3550000190734863,2.305000066757202,2.3399999141693115,7736
2025-07-25,FR0013153541,2.319999933242798,2.3499999046325684,2.299999952316284,2.3350000381469727,10452
2025-07-28,FR0013153541,2.2249999046325684,2.4574999809265137,2.200000047683716,2.440000057220459,70945
2025-07-29,FR0013153541,2.440000057220459,2.440000057220459,2.2850000858306885,2.299999952316284,64919
2025-07-30,FR0013153541,2.3499999046325684,2.3499999046325684,2.25,2.25,15080
2025-07-31,FR0013153541,2.25,2.2699999809265137,2.2100000381469727,2.2149999141693115,18298
2025-08-01,FR0013153541,2.2149999141693115,2.244999885559082,2.0899999141693115,2.0899999141693115,51065
2025-08-04,FR0013153541,2.0899999141693115,2.0950000286102295,1.9539999961853027,1.9539999961853027,34314
2025-08-05,FR0013153541,1.9600000381469727,2.0399999618530273,1.9320000410079956,1.996000051498413,22114
2025-08-06,FR0013153541,2.009999990463257,2.0299999713897705,2.0,2.0,77732
2025-08-07,FR0013153541,2.0,2.0299999713897705,1.99399995803833,1.996000051498413,22641
2025-08-08,FR0013153541,1.9900000095367432,2.0999999046325684,1.9900000095367432,2.0799999237060547,17725
2025-08-11,FR0013153541,2.0850000381469727,2.299999952316284,2.0799999237060547,2.299999952316284,66593
2025-08-12,FR0013153541,2.2950000762939453,2.299999952316284,2.190000057220459,2.190000057220459,25549
2025-08-13,FR0013153541,2.2100000381469727,2.240000009536743,2.200000047683716,2.2100000381469727,15236
2025-08-14,FR0013153541,2.234999895095825,2.234999895095825,2.200000047683716,2.2300000190734863,2903
2025-08-15,FR0013153541,2.2200000286102295,2.2699999809265137,2.1500000953674316,2.1549999713897705,33881
2025-08-18,FR0013153541,2.1649999618530273,2.184999942779541,2.1449999809265137,2.184999942779541,9938
2025-08-19,FR0013153541,2.184999942779541,2.2100000381469727,2.1050000190734863,2.115000009536743,26704
2025-08-20,FR0013153541,2.0999999046325684,2.0999999046325684,2.0799999237060547,2.0999999046325684,7729
2025-08-21,FR0013153541,2.0850000381469727,2.0999999046325684,2.0450000762939453,2.075000047683716,26074
2025-08-22,FR0013153541,2.065000057220459,2.069999933242798,1.9900000095367432,1.9980000257492065,26719
2025-08-25,FR0013153541,2.0199999809265137,2.049999952316284,1.9919999837875366,1.996000051498413,44757
2025-08-26,FR0013153541,2.0,2.009999990463257,1.9800000190734863,2.0,16586
2025-08-27,FR0013153541,2.0,2.0,1.9819999933242798,1.9880000352859497,4091
2025-08-28,FR0013153541,1.9980000257492065,2.009999990463257,1.9859999418258667,1.9919999837875366,3405
2025-08-29,FR0013153541,2.075000047683716,2.075000047683716,1.9500000476837158,1.9600000381469727,66442
2025-09-01,FR0013153541,1.9700000286102295,1.9859999418258667,1.9500000476837158,1.9859999418258667,2767
2025-09-02,FR0013153541,1.996000051498413,1.996000051498413,1.8799999952316284,1.8839999437332153,27981
2025-09-03,FR0013153541,1.8860000371932983,1.8880000114440918,1.8020000457763672,1.809999942779541,18294
2025-09-04,FR0013153541,1.8079999685287476,1.8140000104904175,1.781999945640564,1.7960000038146973,13353
2025-09-05,FR0013153541,1.7860000133514404,1.8259999752044678,1.7860000133514404,1.8259999752044678,9956
2025-09-08,FR0013153541,1.7799999713897705,1.7940000295639038,1.7200000286102295,1.7359999418258667,13631
2025-09-09,FR0013153541,1.7300000190734863,1.74399995803833,1.7059999704360962,1.715999960899353,12584
2025-09-10,FR0013153541,1.7259999513626099,1.7400000095367432,1.7059999704360962,1.7200000286102295,20544
2025-09-11,FR0013153541,1.7100000381469727,1.7200000286102295,1.694000005722046,1.7059999704360962,10471
2025-09-12,FR0013153541,1.7000000476837158,1.7120000123977661,1.6959999799728394,1.7000000476837158,15029
2025-09-15,FR0013153541,1.7000000476837158,1.7000000476837158,1.6660000085830688,1.6679999828338623,30767
2025-09-16,FR0013153541,1.6799999475479126,1.8799999952316284,1.659999966621399,1.8480000495910645,567462
2025-09-17,FR0013153541,1.8700000047683716,1.8700000047683716,1.7100000381469727,1.74399995803833,40254
2025-09-18,FR0013153541,1.7799999713897705,1.815999984741211,1.7599999904632568,1.777999997138977,17020
2025-09-19,FR0013153541,1.7920000553131104,1.812000036239624,1.7799999713897705,1.7799999713897705,8334
2025-09-22,FR0013153541,1.7699999809265137,1.9279999732971191,1.7699999809265137,1.899999976158142,41924
2025-09-23,FR0013153541,1.899999976158142,1.9119999408721924,1.8480000495910645,1.899999976158142,14291
2025-09-24,FR0013153541,1.8880000114440918,1.909999966621399,1.850000023841858,1.8799999952316284,13873
2025-09-25,FR0013153541,1.8899999856948853,1.8899999856948853,1.8799999952316284,1.8899999856948853,10384
2025-09-26,FR0013153541,1.8799999952316284,1.8899999856948853,1.850000023841858,1.850000023841858,24547
2025-09-29,FR0013153541,1.840000033378601,1.843999981880188,1.7860000133514404,1.840000033378601,20287
2025-09-30,FR0013153541,1.840000033378601,1.8639999628067017,1.840000033378601,1.8639999628067017,5507
2025-10-01,FR0013153541,1.8639999628067017,1.8739999532699585,1.8539999723434448,1.8539999723434448,6909
2025-10-02,FR0013153541,1.8539999723434448,1.8839999437332153,1.850000023841858,1.8739999532699585,5666
2025-10-03,FR0013153541,1.8700000047683716,2.125,1.8700000047683716,2.119999885559082,87592
2025-10-06,FR0013153541,2.1500000953674316,2.1700000762939453,1.9500000476837158,2.0299999713897705,56117
2025-10-07,FR0013153541,2.0,2.005000114440918,1.9500000476837158,1.9800000190734863,52997
2025-10-08,FR0013153541,1.9700000286102295,2.1500000953674316,1.9700000286102295,2.1500000953674316,105031
2025-10-09,FR0013153541,2.200000047683716,2.3550000190734863,2.200000047683716,2.25,106313
2025-10-10,FR0013153541,2.299999952316284,2.384999990463257,2.265000104904175,2.265000104904175,88787
2025-10-13,FR0013153541,2.259999990463257,2.265000104904175,2.1500000953674316,2.180000066757202,25923
2025-10-14,FR0013153541,2.190000057220459,2.190000057220459,2.0999999046325684,2.115000009536743,16706
2025-10-15,FR0013153541,2.130000114440918,2.134999990463257,2.065000057220459,2.065000057220459,30519
2025-10-16,FR0013153541,2.055000066757202,2.0950000286102295,2.055000066757202,2.0799999237060547,32543
2025-10-17,FR0013153541,2.069999933242798,2.0850000381469727,2.0,2.0,62041
2025-10-20,FR0013153541,2.0299999713897705,2.0350000858306885,2.0199999809265137,2.0250000953674316,12355
2025-10-21,FR0013153541,2.0350000858306885,2.055000066757202,2.015000104904175,2.0250000953674316,7950
2025-10-22,FR0013153541,2.055000066757202,2.055000066757202,2.0199999809265137,2.0350000858306885,12673
