date,isin,open,high,low,close,volume
2025-07-16,FR0013506730,16.55500030517578,16.649999618530273,16.165000915527344,16.229999542236328,531854
2025-07-17,FR0013506730,16.280000686645508,16.385000228881836,16.190000534057617,16.290000915527344,261270
2025-07-18,FR0013506730,16.350000381469727,16.514999389648438,16.280000686645508,16.329999923706055,378518
2025-07-21,FR0013506730,16.665000915527344,16.809999465942383,16.59000015258789,16.65999984741211,479630
2025-07-22,FR0013506730,16.639999389648438,16.920000076293945,16.6299991607666,16.895000457763672,391173
2025-07-23,FR0013506730,17.0,17.06999969482422,16.815000534057617,17.049999237060547,579261
2025-07-24,FR0013506730,17.100000381469727,17.190000534057617,16.6200008392334,16.625,671295
2025-07-25,FR0013506730,16.09000015258789,16.59000015258789,15.875,16.549999237060547,925764
2025-07-28,FR0013506730,16.684999465942383,17.0,16.56999969482422,16.78499984741211,510799
2025-07-29,FR0013506730,16.799999237060547,17.045000076293945,16.735000610351562,16.770000457763672,412775
2025-07-30,FR0013506730,16.969999313354492,17.020000457763672,16.68000030517578,16.725000381469727,361795
2025-07-31,FR0013506730,16.604999542236328,16.665000915527344,16.295000076293945,16.385000228881836,454016
2025-08-01,FR0013506730,16.260000228881836,16.260000228881836,15.729999542236328,15.944999694824219,668336
2025-08-04,FR0013506730,15.949999809265137,16.1299991607666,15.779999732971191,15.805000305175781,377179
2025-08-05,FR0013506730,15.8100004196167,16.204999923706055,15.805000305175781,16.09000015258789,422164
2025-08-06,FR0013506730,16.2450008392334,16.3799991607666,16.1200008392334,16.1200008392334,329578
2025-08-07,FR0013506730,16.0049991607666,16.252500534057617,16.0,16.079999923706055,276897
2025-08-08,FR0013506730,16.09000015258789,16.184999465942383,16.040000915527344,16.135000228881836,236744
2025-08-11,FR0013506730,16.149999618530273,16.149999618530273,15.899999618530273,15.9399995803833,327796
2025-08-12,FR0013506730,15.989999771118164,16.135000228881836,15.9399995803833,16.09000015258789,262385
2025-08-13,FR0013506730,16.065000534057617,16.114999771118164,15.829999923706055,15.829999923706055,532749
2025-08-14,FR0013506730,15.850000381469727,15.904999732971191,15.755000114440918,15.845000267028809,354917
2025-08-15,FR0013506730,15.954999923706055,15.984999656677246,15.770000457763672,15.774999618530273,269067
2025-08-18,FR0013506730,15.710000038146973,15.75,15.510000228881836,15.680000305175781,378827
2025-08-19,FR0013506730,15.6899995803833,15.9350004196167,15.675000190734863,15.824999809265137,264889
2025-08-20,FR0013506730,15.770000457763672,15.819999694824219,15.664999961853027,15.755000114440918,313466
2025-08-21,FR0013506730,15.819999694824219,15.890000343322754,15.680000305175781,15.75,404207
2025-08-22,FR0013506730,15.75,15.885000228881836,15.720000267028809,15.885000228881836,362090
2025-08-25,FR0013506730,15.895000457763672,15.895000457763672,15.720000267028809,15.729999542236328,284888
2025-08-26,FR0013506730,15.270000457763672,15.65999984741211,15.210000038146973,15.505000114440918,680437
2025-08-27,FR0013506730,15.5600004196167,15.680000305175781,15.345000267028809,15.375,539917
2025-08-28,FR0013506730,15.359999656677246,15.609999656677246,15.329999923706055,15.375,324092
2025-08-29,FR0013506730,15.369999885559082,15.524999618530273,15.329999923706055,15.329999923706055,409908
2025-09-01,FR0013506730,15.34000015258789,15.369999885559082,15.164999961853027,15.239999771118164,270486
2025-09-02,FR0013506730,15.239999771118164,15.40999984741211,14.869999885559082,14.9399995803833,503626
2025-09-03,FR0013506730,14.970000267028809,15.095000267028809,14.755000114440918,14.835000038146973,534405
2025-09-04,FR0013506730,14.829999923706055,15.1899995803833,14.795000076293945,15.085000038146973,555995
2025-09-05,FR0013506730,15.125,15.220000267028809,14.854999542236328,14.90999984741211,404637
2025-09-08,FR0013506730,14.989999771118164,15.079999923706055,14.805000305175781,14.845000267028809,399937
2025-09-09,FR0013506730,14.864999771118164,15.050000190734863,14.864999771118164,15.039999961853027,667629
2025-09-10,FR0013506730,15.010000228881836,15.149999618530273,14.864999771118164,15.119999885559082,336287
2025-09-11,FR0013506730,15.25,15.5600004196167,15.225000381469727,15.28499984741211,395098
2025-09-12,FR0013506730,15.890000343322754,16.239999771118164,15.65999984741211,15.789999961853027,967172
2025-09-15,FR0013506730,15.789999961853027,15.875,15.704999923706055,15.760000228881836,374940
2025-09-16,FR0013506730,15.770000457763672,15.770000457763672,15.505000114440918,15.635000228881836,436655
2025-09-17,FR0013506730,15.6850004196167,15.854999542236328,15.335000038146973,15.460000038146973,430560
2025-09-18,FR0013506730,15.520000457763672,15.930000305175781,15.520000457763672,15.604999542236328,436035
2025-09-19,FR0013506730,15.664999961853027,15.734999656677246,15.354999542236328,15.430000305175781,747735
2025-09-22,FR0013506730,15.444999694824219,15.555000305175781,15.260000228881836,15.555000305175781,314805
2025-09-23,FR0013506730,15.579999923706055,15.970000267028809,15.550000190734863,15.829999923706055,530182
2025-09-24,FR0013506730,15.789999961853027,15.970000267028809,15.649999618530273,15.920000076293945,259422
2025-09-25,FR0013506730,15.899999618530273,15.970000267028809,15.675000190734863,15.835000038146973,273873
2025-09-26,FR0013506730,15.979999542236328,16.360000610351562,15.979999542236328,16.360000610351562,714312
2025-09-29,FR0013506730,16.364999771118164,16.5049991607666,16.219999313354492,16.350000381469727,406385
2025-09-30,FR0013506730,16.34000015258789,16.3799991607666,16.040000915527344,16.184999465942383,546265
2025-10-01,FR0013506730,16.28499984741211,16.770000457763672,16.219999313354492,16.770000457763672,545182
2025-10-02,FR0013506730,16.959999084472656,16.969999313354492,16.540000915527344,16.69499969482422,502226
2025-10-03,FR0013506730,16.75,16.950000762939453,16.639999389648438,16.885000228881836,544632
2025-10-06,FR0013506730,16.90999984741211,17.190000534057617,16.604999542236328,16.94499969482422,808211
2025-10-07,FR0013506730,16.96500015258789,17.190000534057617,16.875,17.135000228881836,747407
2025-10-08,FR0013506730,17.200000762939453,17.34000015258789,17.040000915527344,17.329999923706055,624240
2025-10-09,FR0013506730,17.3799991607666,17.670000076293945,16.959999084472656,16.96500015258789,638743
2025-10-10,FR0013506730,16.80500030517578,17.010000228881836,16.28499984741211,16.28499984741211,783987
2025-10-13,FR0013506730,16.385000228881836,16.469999313354492,16.084999084472656,16.174999237060547,465707
2025-10-14,FR0013506730,16.010000228881836,16.350000381469727,15.960000038146973,16.309999465942383,465467
2025-10-15,FR0013506730,16.450000762939453,16.475000381469727,16.1200008392334,16.1200008392334,392333
2025-10-16,FR0013506730,15.53499984741211,15.880000114440918,15.475000381469727,15.475000381469727,1261128
2025-10-17,FR0013506730,15.350000381469727,15.399999618530273,15.069999694824219,15.220000267028809,804216
2025-10-20,FR0013506730,15.279999732971191,15.46500015258789,15.255000114440918,15.3149995803833,702221
2025-10-21,FR0013506730,15.345000267028809,15.354999542236328,15.100000381469727,15.289999961853027,616629
2025-10-22,FR0013506730,15.449999809265137,15.680000305175781,15.404999732971191,15.520000457763672,906019
2025-10-23,FR0013506730,15.640000343322754,15.979999542236328,15.640000343322754,15.875,596371
2025-10-24,FR0013506730,15.9350004196167,15.949999809265137,15.545000076293945,15.649999618530273,378547
2025-10-27,FR0013506730,15.739999771118164,15.8100004196167,15.539999961853027,15.704999923706055,596213
2025-10-28,FR0013506730,15.6850004196167,15.819999694824219,15.520000457763672,15.779999732971191,362518
2025-10-29,FR0013506730,15.869999885559082,15.994999885559082,15.699999809265137,15.930000305175781,257528
2025-10-30,FR0013506730,16.0,16.05500030517578,15.760000228881836,16.040000915527344,397802
2025-10-31,FR0013506730,16.2549991607666,16.295000076293945,16.014999389648438,16.145000457763672,528366
2025-11-03,FR0013506730,16.239999771118164,16.3700008392334,16.149999618530273,16.350000381469727,505100
2025-11-04,FR0013506730,16.149999618530273,16.149999618530273,15.904999732971191,16.149999618530273,546144
2025-11-05,FR0013506730,16.059999465942383,16.440000534057617,16.0,16.415000915527344,498520
2025-11-06,FR0013506730,16.55500030517578,16.735000610351562,16.485000610351562,16.56999969482422,495786
2025-11-07,FR0013506730,16.635000228881836,16.8799991607666,16.524999618530273,16.610000610351562,603862
2025-11-10,FR0013506730,16.704999923706055,16.774999618530273,16.375,16.405000686645508,401057
2025-11-11,FR0013506730,16.405000686645508,16.59000015258789,16.290000915527344,16.549999237060547,330608
2025-11-12,FR0013506730,16.549999237060547,16.670000076293945,16.399999618530273,16.399999618530273,438640
2025-11-13,FR0013506730,16.389999389648438,16.530000686645508,16.219999313354492,16.4950008392334,475977
2025-11-14,FR0013506730,16.90999984741211,17.114999771118164,16.329999923706055,16.665000915527344,887183
2025-11-17,FR0013506730,16.700000762939453,16.75,16.2549991607666,16.2549991607666,625683
2025-11-18,FR0013506730,15.994999885559082,16.125,15.65999984741211,15.824999809265137,788228
2025-11-19,FR0013506730,15.9399995803833,16.170000076293945,15.875,16.065000534057617,661074
2025-11-20,FR0013506730,16.19499969482422,16.434999465942383,16.094999313354492,16.165000915527344,400954
2025-11-21,FR0013506730,15.850000381469727,15.859999656677246,15.539999961853027,15.654999732971191,655604
2025-11-24,FR0013506730,15.649999618530273,15.649999618530273,15.3149995803833,15.40999984741211,724302
2025-11-25,FR0013506730,15.430000305175781,15.539999961853027,15.260000228881836,15.489999771118164,318932
2025-11-26,FR0013506730,15.645000457763672,15.800000190734863,15.5,15.6850004196167,382656
2025-11-27,FR0013506730,15.699999809265137,15.734999656677246,15.3100004196167,15.350000381469727,546339
2025-11-28,FR0013506730,15.430000305175781,15.729999542236328,15.380000114440918,15.704999923706055,775117
2025-12-01,FR0013506730,15.604999542236328,15.920000076293945,15.604999542236328,15.895000457763672,446878
2025-12-02,FR0013506730,15.9399995803833,15.9399995803833,15.335000038146973,15.335000038146973,635505
2025-12-03,FR0013506730,15.484999656677246,15.680000305175781,15.385000228881836,15.649999618530273,491632
2025-12-04,FR0013506730,15.699999809265137,15.859999656677246,15.604999542236328,15.78499984741211,252262
2025-12-05,FR0013506730,15.819999694824219,15.975000381469727,15.770000457763672,15.805000305175781,332873
2025-12-08,FR0013506730,15.739999771118164,15.8100004196167,15.585000038146973,15.585000038146973,293220
2025-12-09,FR0013506730,15.529999732971191,15.630000114440918,15.40999984741211,15.520000457763672,328802
2025-12-10,FR0013506730,15.529999732971191,15.529999732971191,15.204999923706055,15.324999809265137,460618
2025-12-11,FR0013506730,15.390000343322754,15.5,15.255000114440918,15.324999809265137,325759
2025-12-12,FR0013506730,15.399999618530273,15.805000305175781,15.300000190734863,15.454999923706055,556817
2025-12-15,FR0013506730,15.664999961853027,16.024999618530273,15.664999961853027,15.75,573493
2025-12-16,FR0013506730,15.699999809265137,15.944999694824219,15.647500038146973,15.680000305175781,398454
2025-12-17,FR0013506730,15.630000114440918,15.744999885559082,15.5,15.53499984741211,459046
2025-12-18,FR0013506730,15.569999694824219,15.699999809265137,15.5,15.699999809265137,715925
2025-12-19,FR0013506730,15.699999809265137,15.760000228881836,15.46500015258789,15.484999656677246,918821
2025-12-22,FR0013506730,15.539999961853027,15.645000457763672,15.4350004196167,15.5,314943
2025-12-23,FR0013506730,15.46500015258789,15.5600004196167,15.430000305175781,15.484999656677246,208160
2025-12-24,FR0013506730,15.5,15.579999923706055,15.46500015258789,15.579999923706055,115828
2025-12-29,FR0013506730,15.6899995803833,15.84000015258789,15.520000457763672,15.744999885559082,406280
2025-12-30,FR0013506730,15.789999961853027,15.899999618530273,15.78499984741211,15.8100004196167,286868
2025-12-31,FR0013506730,15.755000114440918,15.84000015258789,15.6899995803833,15.6899995803833,124189
2026-01-02,FR0013506730,15.845000267028809,16.0,15.800000190734863,16.0,333044
2026-01-05,FR0013506730,16.31999969482422,16.389999389648438,16.014999389648438,16.260000228881836,792270
2026-01-06,FR0013506730,16.450000762939453,16.690000534057617,16.25,16.375,527988
2026-01-07,FR0013506730,16.375,16.385000228881836,15.734999656677246,15.819999694824219,676010
2026-01-08,FR0013506730,16.020000457763672,16.690000534057617,15.914999961853027,16.575000762939453,1141290
2026-01-09,FR0013506730,16.90999984741211,17.170000076293945,16.530000686645508,16.905000686645508,935686
2026-01-12,FR0013506730,17.084999084472656,17.28499984741211,16.825000762939453,16.8799991607666,645792
2026-01-13,FR0013506730,16.924999237060547,17.34000015258789,16.915000915527344,17.280000686645508,884053
2026-01-14,FR0013506730,17.260000228881836,17.260000228881836,17.010000228881836,17.084999084472656,566328
2026-01-15,FR0013506730,17.100000381469727,17.375,16.975000381469727,17.299999237060547,462897
2026-01-16,FR0013506730,17.270000457763672,17.270000457763672,17.010000228881836,17.084999084472656,460891
2026-01-19,FR0013506730,16.799999237060547,17.010000228881836,16.520000457763672,16.834999084472656,414236
2026-01-20,FR0013506730,16.729999542236328,16.854999542236328,16.389999389648438,16.729999542236328,870616
2026-01-21,FR0013506730,16.80500030517578,17.655000686645508,16.80500030517578,17.655000686645508,956781
2026-01-22,FR0013506730,17.704999923706055,17.8799991607666,17.125,17.665000915527344,845728
2026-01-23,FR0013506730,17.56999969482422,18.30500030517578,17.559999465942383,17.985000610351562,1020327
2026-01-26,FR0013506730,18.024999618530273,18.100000381469727,17.469999313354492,17.479999542236328,601823
2026-01-27,FR0013506730,17.600000381469727,17.825000762939453,17.5,17.604999542236328,556440
2026-01-28,FR0013506730,17.704999923706055,18.024999618530273,17.579999923706055,17.899999618530273,544092
2026-01-29,FR0013506730,18.100000381469727,18.520000457763672,17.834999084472656,17.875,1182711
2026-01-30,FR0013506730,17.674999237060547,17.950000762939453,17.364999771118164,17.860000610351562,807701
2026-02-02,FR0013506730,17.399999618530273,18.104999542236328,17.299999237060547,18.104999542236328,795537
2026-02-03,FR0013506730,18.139999389648438,18.649999618530273,18.100000381469727,18.4950008392334,1015658
2026-02-04,FR0013506730,18.610000610351562,18.729999542236328,18.274999618530273,18.354999542236328,652761
2026-02-05,FR0013506730,18.299999237060547,18.639999389648438,18.200000762939453,18.485000610351562,565122
2026-02-06,FR0013506730,18.530000686645508,18.684999465942383,18.364999771118164,18.520000457763672,593206
2026-02-09,FR0013506730,18.600000381469727,18.889999389648438,18.530000686645508,18.56999969482422,1026878
2026-02-10,FR0013506730,18.4950008392334,18.735000610351562,18.450000762939453,18.485000610351562,539762
2026-02-11,FR0013506730,18.5,18.899999618530273,18.479999542236328,18.864999771118164,686881
2026-02-12,FR0013506730,18.954999923706055,19.1200008392334,18.354999542236328,18.475000381469727,901393
2026-02-13,FR0013506730,18.360000610351562,18.584999084472656,17.850000381469727,18.2450008392334,1071299
2026-02-16,FR0013506730,18.299999237060547,18.600000381469727,18.219999313354492,18.549999237060547,281639
2026-02-17,FR0013506730,18.600000381469727,18.8799991607666,18.424999237060547,18.780000686645508,603267
2026-02-18,FR0013506730,18.899999618530273,19.149999618530273,18.8799991607666,19.010000228881836,436671
2026-02-19,FR0013506730,19.204999923706055,19.81999969482422,19.040000915527344,19.604999542236328,1007210
2026-02-20,FR0013506730,19.5049991607666,19.649999618530273,19.204999923706055,19.309999465942383,551778
2026-02-23,FR0013506730,19.44499969482422,19.5049991607666,19.219999313354492,19.354999542236328,911156
2026-02-24,FR0013506730,19.454999923706055,19.790000915527344,19.334999084472656,19.510000228881836,907784
2026-02-25,FR0013506730,19.575000762939453,19.719999313354492,19.399999618530273,19.485000610351562,1115059
2026-02-26,FR0013506730,19.5,19.8700008392334,19.440000534057617,19.8700008392334,720343
2026-02-27,FR0013506730,19.100000381469727,20.299999237060547,18.5,19.760000228881836,1884049
2026-03-02,FR0013506730,20.139999389648438,20.329999923706055,19.200000762939453,19.479999542236328,1283174
2026-03-03,FR0013506730,19.5049991607666,19.514999389648438,18.90999984741211,19.2549991607666,1166164
2026-03-04,FR0013506730,19.229999542236328,19.600000381469727,19.045000076293945,19.5049991607666,831405
2026-03-05,FR0013506730,19.600000381469727,19.719999313354492,19.024999618530273,19.094999313354492,592538
2026-03-06,FR0013506730,19.079999923706055,19.360000610351562,18.799999237060547,19.200000762939453,665584
2026-03-09,FR0013506730,18.649999618530273,19.5049991607666,18.53499984741211,19.5049991607666,958900
2026-03-10,FR0013506730,19.645000457763672,19.81999969482422,19.360000610351562,19.545000076293945,733699
2026-03-11,FR0013506730,19.670000076293945,19.729999542236328,19.309999465942383,19.540000915527344,415555
2026-03-12,FR0013506730,19.440000534057617,19.489999771118164,18.8799991607666,19.075000762939453,621175
2026-03-13,FR0013506730,18.954999923706055,19.1200008392334,18.69499969482422,18.69499969482422,712648
2026-03-16,FR0013506730,18.96500015258789,19.014999389648438,18.565000534057617,18.829999923706055,610273
2026-03-17,FR0013506730,18.934999465942383,19.604999542236328,18.844999313354492,19.59000015258789,639082
2026-03-18,FR0013506730,19.520000457763672,19.80500030517578,19.40999984741211,19.80500030517578,808494
2026-03-19,FR0013506730,19.790000915527344,19.885000228881836,19.53499984741211,19.684999465942383,868016
2026-03-20,FR0013506730,19.604999542236328,20.15999984741211,19.579999923706055,20.049999237060547,1286287
2026-03-23,FR0013506730,19.489999771118164,19.969999313354492,19.19499969482422,19.625,685853
2026-03-24,FR0013506730,19.700000762939453,20.25,19.68000030517578,20.190000534057617,913601
2026-03-25,FR0013506730,20.280000686645508,21.31999969482422,20.239999771118164,21.0,1806495
2026-03-26,FR0013506730,20.899999618530273,21.459999084472656,20.84000015258789,21.389999389648438,627479
2026-03-27,FR0013506730,21.450000762939453,21.690000534057617,20.8700008392334,21.209999084472656,1110206
2026-03-30,FR0013506730,21.200000762939453,21.5,21.09000015258789,21.219999313354492,789383
2026-03-31,FR0013506730,21.209999084472656,21.690000534057617,21.09000015258789,21.65999984741211,311540
